,Fold,Model,Accuracy,Balanced Accuracy,Precision-Macro,Precision-Weighted,Recall-Macro,Recall-Weighted,F1-Score-Macro,F1-Score-Weighted
179,8,DecisionTreeClassifier,0.991,0.944,0.941,0.991,0.944,0.991,0.934,0.991
180,8,DummyClassifier,0.41,0.125,0.051,0.168,0.125,0.41,0.073,0.238
181,8,ExtraTreeClassifier,0.899,0.641,0.681,0.899,0.641,0.899,0.651,0.899
182,8,ExtraTreesClassifier,0.985,0.785,0.865,0.985,0.785,0.985,0.816,0.985
183,8,GaussianNB,0.925,0.891,0.711,0.946,0.891,0.925,0.737,0.933
184,8,KNeighborsClassifier,0.852,0.566,0.774,0.85,0.566,0.852,0.603,0.845
185,8,LabelPropagation,0.372,0.22,0.684,0.725,0.22,0.372,0.218,0.336
186,8,LabelSpreading,0.372,0.22,0.684,0.725,0.22,0.372,0.218,0.336
187,8,LinearDiscriminantAnalysis,0.981,0.99,0.939,0.982,0.99,0.981,0.959,0.981
188,8,LinearSVC,0.996,0.926,0.995,0.996,0.926,0.996,0.949,0.995
189,8,LogisticRegression,0.994,0.902,0.889,0.995,0.902,0.994,0.893,0.994
190,8,NearestCentroid,0.69,0.712,0.557,0.828,0.712,0.69,0.529,0.738
191,8,PassiveAggressiveClassifier,0.983,0.807,0.793,0.983,0.807,0.983,0.78,0.982
192,8,Perceptron,0.983,0.869,0.913,0.984,0.869,0.983,0.884,0.983
193,8,QuadraticDiscriminantAnalysis,0.913,0.698,0.66,0.911,0.698,0.913,0.675,0.911
194,8,RandomForestClassifier,0.978,0.713,0.857,0.978,0.713,0.978,0.733,0.975
195,8,RidgeClassifier,0.952,0.598,0.6,0.929,0.598,0.952,0.598,0.939
196,8,RidgeClassifierCV,0.952,0.598,0.6,0.929,0.598,0.952,0.598,0.939
197,8,SGDClassifier,0.976,0.71,0.73,0.971,0.71,0.976,0.72,0.973
198,8,SVC,0.976,0.782,0.854,0.976,0.782,0.976,0.807,0.975
199,8,LGBMClassifier,0.995,0.971,0.907,0.997,0.971,0.995,0.913,0.996
200,9,AdaBoostClassifier,0.634,0.361,0.261,0.421,0.361,0.634,0.301,0.503
201,9,BaggingClassifier,0.995,0.986,0.992,0.995,0.986,0.995,0.989,0.995
202,9,BernoulliNB,0.807,0.694,0.565,0.831,0.694,0.807,0.587,0.816
203,9,CalibratedClassifierCV,0.99,0.839,0.843,0.989,0.839,0.99,0.841,0.99
204,9,DecisionTreeClassifier,0.992,0.893,0.943,0.992,0.893,0.992,0.892,0.992
205,9,DummyClassifier,0.411,0.125,0.051,0.169,0.125,0.411,0.073,0.24
206,9,ExtraTreeClassifier,0.9,0.652,0.649,0.901,0.652,0.9,0.648,0.9
207,9,ExtraTreesClassifier,0.983,0.871,0.991,0.984,0.871,0.983,0.907,0.983
208,9,GaussianNB,0.921,0.888,0.706,0.945,0.888,0.921,0.724,0.931
209,9,KNeighborsClassifier,0.848,0.543,0.655,0.845,0.543,0.848,0.57,0.84
210,9,LabelPropagation,0.376,0.208,0.534,0.73,0.208,0.376,0.195,0.343
211,9,LabelSpreading,0.376,0.208,0.534,0.73,0.208,0.376,0.195,0.343
212,9,LinearDiscriminantAnalysis,0.98,0.984,0.902,0.984,0.984,0.98,0.918,0.982
213,9,LinearSVC,0.992,0.842,0.826,0.991,0.842,0.992,0.833,0.992
214,9,LogisticRegression,0.996,0.873,0.872,0.995,0.873,0.996,0.873,0.995
215,9,NearestCentroid,0.703,0.74,0.569,0.824,0.74,0.703,0.543,0.746
216,9,PassiveAggressiveClassifier,0.986,0.784,0.783,0.985,0.784,0.986,0.783,0.985
217,9,Perceptron,0.984,0.815,0.824,0.983,0.815,0.984,0.818,0.984
218,9,QuadraticDiscriminantAnalysis,0.921,0.7,0.681,0.919,0.7,0.921,0.69,0.92
219,9,RandomForestClassifier,0.977,0.708,0.859,0.977,0.708,0.977,0.743,0.975
220,9,RidgeClassifier,0.946,0.592,0.598,0.92,0.592,0.946,0.593,0.932
221,9,RidgeClassifierCV,0.946,0.592,0.598,0.92,0.592,0.946,0.593,0.932
222,9,SGDClassifier,0.971,0.68,0.73,0.969,0.68,0.971,0.702,0.969
223,9,SVC,0.981,0.851,0.842,0.98,0.851,0.981,0.845,0.981
224,9,LGBMClassifier,0.384,0.14,0.178,0.371,0.14,0.384,0.126,0.31
225,10,AdaBoostClassifier,0.647,0.365,0.252,0.435,0.365,0.647,0.297,0.518
226,10,BaggingClassifier,0.995,0.977,0.979,0.995,0.977,0.995,0.978,0.995
227,10,BernoulliNB,0.816,0.798,0.588,0.836,0.798,0.816,0.633,0.823
228,10,CalibratedClassifierCV,0.988,0.951,0.895,0.989,0.951,0.988,0.901,0.988
229,10,DecisionTreeClassifier,0.992,0.838,0.85,0.993,0.838,0.992,0.844,0.993
230,10,DummyClassifier,0.423,0.125,0.053,0.179,0.125,0.423,0.074,0.251
231,10,ExtraTreeClassifier,0.914,0.835,0.858,0.913,0.835,0.914,0.844,0.913
232,10,ExtraTreesClassifier,0.983,0.795,0.853,0.982,0.795,0.983,0.819,0.982
233,10,GaussianNB,0.926,0.928,0.713,0.945,0.928,0.926,0.742,0.934
234,10,KNeighborsClassifier,0.855,0.579,0.786,0.855,0.579,0.855,0.619,0.847
235,10,LabelPropagation,0.361,0.217,0.695,0.725,0.217,0.361,0.213,0.325
236,10,LabelSpreading,0.361,0.217,0.695,0.725,0.217,0.361,0.213,0.325
237,10,LinearDiscriminantAnalysis,0.979,0.984,0.925,0.982,0.984,0.979,0.943,0.98
238,10,LinearSVC,0.993,0.979,0.973,0.993,0.979,0.993,0.976,0.993
239,10,LogisticRegression,0.992,0.969,0.976,0.992,0.969,0.992,0.972,0.992
240,10,NearestCentroid,0.7,0.777,0.559,0.816,0.777,0.7,0.536,0.738
241,10,PassiveAggressiveClassifier,0.981,0.781,0.828,0.982,0.781,0.981,0.794,0.981
242,10,Perceptron,0.983,0.914,0.872,0.983,0.914,0.983,0.865,0.982
243,10,QuadraticDiscriminantAnalysis,0.922,0.704,0.677,0.919,0.704,0.922,0.689,0.92
244,10,RandomForestClassifier,0.977,0.719,0.852,0.976,0.719,0.977,0.754,0.975
245,10,RidgeClassifier,0.946,0.596,0.596,0.92,0.596,0.946,0.595,0.932
246,10,RidgeClassifierCV,0.946,0.596,0.596,0.92,0.596,0.946,0.595,0.932
247,10,SGDClassifier,0.975,0.707,0.724,0.97,0.707,0.975,0.715,0.972
248,10,SVC,0.973,0.8,0.856,0.973,0.8,0.973,0.822,0.973
249,10,LGBMClassifier,0.475,0.217,0.246,0.529,0.217,0.475,0.216,0.477
