,Fold,Model,Accuracy,Balanced Accuracy,Precision-Macro,Precision-Weighted,Recall-Macro,Recall-Weighted,F1-Score-Macro,F1-Score-Weighted
68,3,QuadraticDiscriminantAnalysis,0.923,0.711,0.685,0.923,0.711,0.923,0.697,0.921
69,3,RandomForestClassifier,0.978,0.715,0.858,0.977,0.715,0.978,0.736,0.975
70,3,RidgeClassifier,0.944,0.591,0.595,0.918,0.591,0.944,0.592,0.93
71,3,RidgeClassifierCV,0.944,0.591,0.595,0.918,0.591,0.944,0.592,0.93
72,3,SGDClassifier,0.973,0.708,0.731,0.968,0.708,0.973,0.719,0.97
73,3,SVC,0.972,0.737,0.85,0.971,0.737,0.972,0.746,0.969
74,3,LGBMClassifier,0.293,0.199,0.172,0.368,0.199,0.293,0.15,0.251
75,4,AdaBoostClassifier,0.645,0.368,0.238,0.438,0.368,0.645,0.286,0.518
76,4,BaggingClassifier,0.996,0.898,0.935,0.996,0.898,0.996,0.878,0.996
77,4,BernoulliNB,0.763,0.518,0.48,0.807,0.518,0.763,0.492,0.781
78,4,CalibratedClassifierCV,0.994,0.807,0.872,0.994,0.807,0.994,0.829,0.994
79,4,DecisionTreeClassifier,0.994,0.926,0.931,0.995,0.926,0.994,0.907,0.994
80,4,DummyClassifier,0.401,0.125,0.05,0.161,0.125,0.401,0.072,0.229
81,4,ExtraTreeClassifier,0.927,0.679,0.716,0.927,0.679,0.927,0.692,0.927
82,4,ExtraTreesClassifier,0.979,0.825,0.862,0.977,0.825,0.979,0.84,0.977
83,4,GaussianNB,0.924,0.917,0.727,0.943,0.917,0.924,0.756,0.932
84,4,KNeighborsClassifier,0.844,0.549,0.644,0.841,0.549,0.844,0.575,0.837
85,4,LabelPropagation,0.36,0.223,0.596,0.745,0.223,0.36,0.218,0.326
86,4,LabelSpreading,0.36,0.223,0.596,0.745,0.223,0.36,0.218,0.326
87,4,LinearDiscriminantAnalysis,0.979,0.951,0.867,0.983,0.951,0.979,0.86,0.981
88,4,LinearSVC,0.994,0.805,0.87,0.994,0.805,0.994,0.827,0.994
89,4,LogisticRegression,0.991,0.803,0.861,0.991,0.803,0.991,0.822,0.991
90,4,NearestCentroid,0.667,0.689,0.545,0.808,0.689,0.667,0.508,0.72
91,4,PassiveAggressiveClassifier,0.986,0.735,0.737,0.985,0.735,0.986,0.736,0.985
92,4,Perceptron,0.986,0.764,0.856,0.986,0.764,0.986,0.782,0.986
93,4,QuadraticDiscriminantAnalysis,0.922,0.763,0.793,0.926,0.763,0.922,0.765,0.923
94,4,RandomForestClassifier,0.975,0.682,0.727,0.973,0.682,0.975,0.698,0.973
95,4,RidgeClassifier,0.944,0.593,0.598,0.92,0.593,0.944,0.594,0.93
96,4,RidgeClassifierCV,0.943,0.592,0.598,0.919,0.592,0.943,0.594,0.929
97,4,SGDClassifier,0.981,0.708,0.731,0.98,0.708,0.981,0.719,0.981
98,4,SVC,0.973,0.722,0.723,0.972,0.722,0.973,0.722,0.972
99,4,LGBMClassifier,0.994,0.9,0.868,0.994,0.9,0.994,0.869,0.994
100,5,AdaBoostClassifier,0.64,0.369,0.253,0.427,0.369,0.64,0.298,0.509
101,5,BaggingClassifier,0.996,0.917,0.98,0.996,0.917,0.996,0.938,0.995
102,5,BernoulliNB,0.768,0.687,0.519,0.813,0.687,0.768,0.559,0.783
103,5,CalibratedClassifierCV,0.99,0.816,0.868,0.99,0.816,0.99,0.836,0.99
104,5,DecisionTreeClassifier,0.994,0.852,0.853,0.993,0.852,0.994,0.853,0.993
105,5,DummyClassifier,0.417,0.125,0.052,0.174,0.125,0.417,0.074,0.246
106,5,ExtraTreeClassifier,0.923,0.674,0.678,0.924,0.674,0.923,0.675,0.923
107,5,ExtraTreesClassifier,0.985,0.848,0.989,0.986,0.848,0.985,0.9,0.985
108,5,GaussianNB,0.921,0.894,0.706,0.944,0.894,0.921,0.737,0.931
109,5,KNeighborsClassifier,0.862,0.63,0.782,0.857,0.63,0.862,0.678,0.854
110,5,LabelPropagation,0.368,0.281,0.749,0.754,0.281,0.368,0.295,0.335
111,5,LabelSpreading,0.368,0.281,0.749,0.754,0.281,0.368,0.295,0.335
112,5,LinearDiscriminantAnalysis,0.981,0.977,0.915,0.985,0.977,0.981,0.931,0.983
113,5,LinearSVC,0.994,0.918,0.991,0.994,0.918,0.994,0.944,0.993
114,5,LogisticRegression,0.993,0.844,0.867,0.992,0.844,0.993,0.854,0.993
115,5,NearestCentroid,0.667,0.72,0.55,0.815,0.72,0.667,0.52,0.72
116,5,PassiveAggressiveClassifier,0.979,0.742,0.783,0.977,0.742,0.979,0.754,0.978
117,5,Perceptron,0.98,0.787,0.818,0.979,0.787,0.98,0.798,0.979
118,5,QuadraticDiscriminantAnalysis,0.928,0.709,0.685,0.926,0.709,0.928,0.696,0.927
119,5,RandomForestClassifier,0.979,0.728,0.853,0.978,0.728,0.979,0.761,0.976
120,5,RidgeClassifier,0.945,0.604,0.597,0.917,0.604,0.945,0.599,0.93
121,5,RidgeClassifierCV,0.945,0.603,0.596,0.916,0.603,0.945,0.599,0.929
122,5,SGDClassifier,0.977,0.702,0.733,0.972,0.702,0.977,0.716,0.974
123,5,SVC,0.981,0.796,0.857,0.98,0.796,0.981,0.816,0.98
124,5,LGBMClassifier,0.488,0.165,0.174,0.409,0.165,0.488,0.143,0.386
125,6,AdaBoostClassifier,0.64,0.364,0.284,0.463,0.364,0.64,0.3,0.518
126,6,BaggingClassifier,0.996,0.973,0.993,0.996,0.973,0.996,0.982,0.996
127,6,BernoulliNB,0.77,0.647,0.508,0.812,0.647,0.77,0.54,0.784
128,6,CalibratedClassifierCV,0.989,0.813,0.85,0.989,0.813,0.989,0.83,0.989
129,6,DecisionTreeClassifier,0.992,0.839,0.848,0.992,0.839,0.992,0.843,0.992
130,6,DummyClassifier,0.406,0.125,0.051,0.165,0.125,0.406,0.072,0.235
131,6,ExtraTreeClassifier,0.939,0.719,0.725,0.941,0.719,0.939,0.721,0.94
132,6,ExtraTreesClassifier,0.981,0.737,0.86,0.981,0.737,0.981,0.769,0.98
133,6,GaussianNB,0.922,0.936,0.723,0.938,0.936,0.922,0.754,0.928
134,6,KNeighborsClassifier,0.854,0.549,0.653,0.848,0.549,0.854,0.575,0.845
135,6,LabelPropagation,0.358,0.208,0.554,0.696,0.208,0.358,0.196,0.312
136,6,LabelSpreading,0.358,0.208,0.554,0.696,0.208,0.358,0.196,0.312
137,6,LinearDiscriminantAnalysis,0.984,0.989,0.938,0.986,0.989,0.984,0.956,0.985
138,6,LinearSVC,0.991,0.831,0.849,0.991,0.831,0.991,0.839,0.991
139,6,LogisticRegression,0.992,0.819,0.864,0.992,0.819,0.992,0.837,0.992
140,6,NearestCentroid,0.655,0.702,0.534,0.798,0.702,0.655,0.502,0.708
141,6,PassiveAggressiveClassifier,0.985,0.769,0.855,0.985,0.769,0.985,0.791,0.984
142,6,Perceptron,0.984,0.778,0.814,0.984,0.778,0.984,0.789,0.984
143,6,QuadraticDiscriminantAnalysis,0.922,0.709,0.674,0.921,0.709,0.922,0.689,0.92
144,6,RandomForestClassifier,0.978,0.687,0.735,0.973,0.687,0.978,0.705,0.975
145,6,RidgeClassifier,0.952,0.59,0.601,0.929,0.59,0.952,0.593,0.94
146,6,RidgeClassifierCV,0.952,0.59,0.601,0.929,0.59,0.952,0.593,0.94
147,6,SGDClassifier,0.977,0.706,0.734,0.972,0.706,0.977,0.719,0.974
148,6,SVC,0.975,0.759,0.855,0.974,0.759,0.975,0.785,0.973
149,6,LGBMClassifier,0.693,0.314,0.363,0.675,0.314,0.693,0.311,0.647
150,7,AdaBoostClassifier,0.643,0.416,0.34,0.47,0.416,0.643,0.335,0.514
151,7,BaggingClassifier,0.992,0.98,0.984,0.992,0.98,0.992,0.982,0.992
152,7,BernoulliNB,0.756,0.664,0.491,0.812,0.581,0.756,0.512,0.777
153,7,CalibratedClassifierCV,0.991,0.968,0.989,0.991,0.968,0.991,0.978,0.991
154,7,DecisionTreeClassifier,0.989,0.957,0.98,0.989,0.957,0.989,0.968,0.989
