care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,moral_nonmoral_ratio,f_var
0.0,0.0,0.0,0.0,0.0,0.12141053224854374,0.0,0.0,0.0,0.0,0.5,0.0014740517340874682
0.0,0.0,0.0,0.0,0.025625,0.07028089887640449,0.03799019607843137,0.0,0.0,0.0,0.5,0.0005829426606152906
0.0,0.0,0.0,0.0,0.0,0.11049723756906077,0.0,0.0,0.0,0.0,0.1111111111111111,0.0012209639510393454
0.0,0.0,0.007417397167902898,0.0,0.0,0.0423728813559322,0.0,0.0,0.0,0.0,0.5,0.0001780635190669126
0.0,0.03389830508474576,0.0,0.01903839948370442,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.5,0.00016449802953390235
0.0,0.1323529411764706,0.0,0.0,0.0,0.0,0.05825242718446603,0.0,0.0,0.0,0.2857142857142857,0.0019197339629047742
0.023985239852398525,0.0,0.0,0.0,0.0,0.04722222222222222,0.0,0.07905274131640053,0.0,0.0,1.3333333333333333,0.0007551947821898506
0.034278959810874705,0.0,0.03794037940379404,0.0,0.0,0.0,0.057324840764331204,0.0,0.0,0.0,0.6,0.0004691652652257975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.09105431309904154,0.0,0.0,0.024509803921568624,0.0,0.5,0.0008395679897707444
0.02721088435374149,0.0,0.0049449314452685985,0.048387096774193554,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0002730532924409776
0.0,0.06314948041566747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121213,1.5,0.004600652232396412
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.01111111111111111
0.0,0.0,0.0563399387874125,0.0,0.0,0.0,0.050653594771241824,0.0,0.0,0.0,3.0,0.0005105793048313195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22282608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004965146502835537
0.0,0.0,0.0,0.0,0.0,0.2469135802469136,0.0,0.0,0.0,0.0,0.3333333333333333,0.006096631611034903
0.0,0.0,0.0,0.0,0.0,0.0,0.07598039215686274,0.06892778993435447,0.0,0.0,0.6666666666666666,0.0009360246770941123
0.0,0.0,0.0,0.0,0.059829059829059825,0.10869565217391304,0.0,0.0,0.0,0.0,1.0,0.0013949114828858901
0.0,0.0,0.014834794335805796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.2007112298565576e-05
0.11216730038022814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0012581503274588328
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.1,0.006250000000000001
0.0959409594095941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0009204667692433386
0.0,0.0,0.007417397167902898,0.0,0.10606060606060606,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0011129049130018372
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.006250000000000001
0.0,0.0,0.04106280193236715,0.06774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0005656973819129001
0.0,0.12224108658743632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0014942883250077107
0.0,0.04207920792079208,0.03282442748091603,0.0,0.0,0.0,0.09135070981037988,0.0,0.0,0.0,4.0,0.000936556025706821
0.0,0.0,0.0,0.03401522359657469,0.0,0.0531496062992126,0.0,0.0,0.0,0.0,0.4,0.0003580161476677908
0.0,0.0,0.0,0.0,0.0,0.1062992125984252,0.0,0.0,0.0,0.0,1.0,0.0011299522599045196
0.0,0.0,0.0,0.0,0.0,0.0986842105263158,0.0,0.0,0.11875,0.0,0.3333333333333333,0.002123596924053555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17503059975520197,0.0,0.0,0.5,0.0030635710850665707
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2469135802469136,0.0,0.0,0.0,0.0,0.3333333333333333,0.006096631611034903
0.0,0.056737588652482275,0.0,0.0,0.0,0.06145251396648044,0.0,0.0,0.0,0.0,0.3333333333333333,0.0006220750447989629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07427536231884058,0.0,0.021548027698353633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005625483042050363
0.0,0.0,0.02490464437962755,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.5,0.0001010989205075208
0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.002194787379972565
0.03243243243243243,0.0,0.0014834794335805796,0.0,0.0,0.04451095390692707,0.030392156862745094,0.0015217391304347828,0.0,0.013986013986013988,1.6666666666666667,0.0002901312401660418
0.059701492537313425,0.0,0.0641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.000682295832406359
0.0,0.0375,0.0,0.04901960784313725,0.0,0.0,0.01807909604519774,0.0,0.0,0.0,3.0,0.0003379929757104987
0.0,0.0,0.0,0.09854014598540146,0.0,0.0,0.0,0.0,0.0,0.0995260663507109,0.6666666666666666,0.0017436195341281055
0.054263565891472874,0.0,0.0,0.0,0.0,0.025974025974025972,0.0,0.0,0.05925925925925926,0.0,3.0,0.0005761008076823784
0.0,0.038461538461538464,0.003708698583951449,0.04879951931273821,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00033854309044241974
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13953488372093026,0.0,0.0,0.3333333333333333,0.0019469983775013526
0.0,0.04207920792079208,0.003708698583951449,0.0,0.0,0.027061855670103094,0.05809128630705394,0.0,0.0,0.0,1.3333333333333333,0.00046408888264350156
0.0,0.0,0.0,0.20610687022900764,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.004248004195559699
0.0,0.0,0.0,0.0,0.0,0.0,0.17197452229299362,0.0,0.0,0.0,0.14285714285714285,0.0029575236317903367
